    3.00000     0.00003
    3.02051	    0.00003
    3.04102	    0.00003
    3.06152	    0.00003
    3.08203	    0.00003
    3.10254	    0.00003
    3.12305	    0.00003
    3.14355	    0.00003
    3.16406	    0.00003
    3.18457	    0.00003
    3.20508	    0.00003
    3.22558	    0.00003
    3.24609	    0.00003
    3.26660	    0.00003
    3.28711	    0.00003
    3.30762	    0.00003
    3.32812	    0.00003
    3.34863	    0.00003
    3.36914	    0.00003
    3.38965	    0.00003
    3.41015	    0.00003
    3.43066	    0.00003
    3.45117	    0.00003
    3.47168	    0.00003
    3.49218	    0.00003
    3.51269	    0.00003
    3.53320	    0.00003
    3.55371	    0.00003
    3.57422	    0.00003
    3.59472	    0.00003
    3.61523	    0.00003
    3.63574	    0.00003
    3.65625	    0.00003
    3.67675	    0.00003
    3.69726	    0.00003
    3.71777	    0.00003
    3.73828	    0.00003
    3.75878	    0.00003
    3.77929	    0.00003
    3.79980	    0.00003
    3.82031	    0.00003
    3.84082	    0.00003
    3.86132	    0.00003
    3.88183	    0.00003
    3.90234	    0.00003
    3.92285	    0.00003
    3.94335	    0.00003
    3.96386	    0.00003
    3.98437	    0.00003
    4.00488	    0.00002
    4.02539	    0.00002
    4.04589	    0.00002
    4.06640	    0.00002
    4.08691	    0.00002
    4.10742	    0.00002
    4.12792	    0.00002
    4.14843	    0.00002
    4.16894	    0.00002
    4.18945	    0.00002
    4.20995	    0.00002
    4.23046	    0.00002
    4.25097	    0.00002
    4.27148	    0.00002
    4.29199	    0.00002
    4.31249	    0.00002
    4.33300	    0.00002
    4.35351	    0.00002
    4.37402	    0.00002
    4.39452	    0.00002
    4.41503	    0.00002
    4.43554	    0.00002
    4.45605	    0.00002
    4.47655	    0.00002
    4.49706	    0.00002
    4.51757	    0.00002
    4.53808	    0.00002
    4.55859	    0.00002
    4.57909	    0.00002
    4.59960	    0.00002
    4.62011	    0.00002
    4.64062	    0.00002
    4.66112	    0.00002
    4.68163	    0.00002
    4.70214	    0.00002
    4.72265	    0.00002
    4.74315	    0.00002
    4.76366	    0.00002
    4.78417	    0.00002
    4.80468	    0.00002
    4.82519	    0.00002
    4.84569	    0.00002
    4.86620	    0.00002
    4.88671	    0.00002
    4.90722	    0.00002
    4.92772	    0.00002
    4.94823	    0.00002
    4.96874	    0.00002
    4.98925	    0.00002
    5.00975	    0.00002
    5.03026	    0.00002
    5.05077	    0.00002
    5.07128	    0.00002
    5.09179	    0.00002
    5.11229	    0.00002
    5.13280	    0.00002
    5.15331	    0.00002
    5.17382	    0.00002
    5.19432	    0.00002
    5.21483	    0.00002
    5.23534	    0.00002
    5.25585	    0.00002
    5.27635	    0.00002
    5.29686	    0.00002
    5.31737	    0.00002
    5.33788	    0.00002
