id,actval,predval
1539892,3.451689,2.6784992
1509375,2.157059,2.2142937
8100408,0.631294,2.4627614
4316137,3.210461,3.4017684
1535257,3.902963,3.3816912
2011038,1.283169,2.885399
4344384,0.260803,2.3571496
7028141,4.010596,3.3912563
1528778,3.915086,3.1359205
1011301,2.326595,2.1155725
1537353,2.641189,2.3233345
2103775,0.982142,3.0368392
4000662,0.814597,0.5891336
4316840,3.5845949999999998,3.0815372
7221040,1.764808,1.3697433
2310148,2.678238,2.1425827
1011309,3.25143,3.0558279
8103912,1.552175,1.3807168
1539138,3.534147,3.255423
4001731,2.539877,1.9330666
9001237,4.089526,3.995961
9014235,0.555422,2.0080488
7209358,1.633857,1.7828829
2002779,3.977791,2.577843
1524260,1.856137,1.6234205
9000336,3.370124,3.6660006
2204816,3.90422,2.631098
4336649,2.80012,2.307764
2007633,3.399524,3.5453277
1531068,1.349048,2.4334505
2310331,4.313983,3.5069644
1528347,3.31471,1.7285019
1539246,1.824344,1.6224622
1527666,4.776948,5.1153393
2107161,3.7867979999999997,3.2157316
1535674,6.706451,6.4610524
9009799,3.143587,4.519548
1540122,2.806096,4.464654
4110254,2.220727,2.2802963
1530871,3.935911,3.3335094
9012866,1.673509,1.5429633
1534368,3.221382,2.894139
1509225,2.136067,1.5873418
2106425,3.508072,2.9005897
1530071,3.946447,2.071001
9008982,1.790754,2.9807768
8103890,0.63511,1.15792
4000987,3.680538,1.5622355
1528267,2.650419,2.688043
4344218,0.844541,0.75700533
1008130,1.22684,2.578912
8104476,3.2837799999999997,2.7985854
2232987,1.892429,2.5305731
9003043,1.596743,2.4692538
1527179,3.713291,1.8656802
1538054,1.005954,1.6754822
9007723,1.932232,1.203464
1509224,0.5195530000000002,1.2503921
1526549,2.198565,2.904522
2310627,3.82678,2.9191127
1538036,2.4273529999999996,2.0449703
4115594,4.408869,3.521241
1000346,2.84699,2.6873612
7012735,4.034867,2.9698389
1536613,2.909619,3.4861035
4340965,1.439781,1.0397031
2310938,3.870918,3.0359788
4001077,3.427566,3.4294214
2002403,2.255503,1.7908424
4000515,2.041791,2.3168693
1534571,3.735824,1.5153037
1537510,2.636811,1.612722
1530271,3.739278,4.127904
8104488,1.241681,0.9900662
1527164,2.365057,2.4484606
4511446,2.031809,1.8745558
2107054,2.637153,3.3036823
8104479,2.279059,2.5453563
1001520,2.634345,3.3368964
9008838,2.688552,2.147606
4106340,2.214078,1.5833305
1008430,1.258438,1.7437879
1525160,3.348052,3.1218982
4344528,4.143595,3.7446332
8104137,1.430588,3.0745263
2104366,3.447005,2.6134496
1008852,1.125635,1.3137383
1540131,0.345671,0.50744593
1521124,1.513875,1.5865307
1536947,2.740767,2.6441572
1510140,4.178861,4.1805468
2310659,2.659531,2.4155078
7001616,5.504449999999999,3.1254206
1525845,4.041413,4.4324684
7222310,1.066464,2.9374943
1532544,2.423517,2.4738314
1001236,3.227313,3.2111902
1542146,3.659907,2.9492135
1530118,4.029463,3.5270715
1530738,0.4304799999999993,0.9626641
1509694,3.122742,2.175768
2239770,4.545018,2.566915
1530909,2.773644,1.8456949
4001678,2.0899140000000003,2.0324054
1532718,4.150261,1.7921759
9012368,3.435056,3.6412978
4000659,0.582873,0.7700826
1011063,6.815051,4.850584
2210102,2.496676,1.645556
4318187,1.957255,1.9966277
2107479,2.824085,2.0780177
1536337,3.222064,3.1313763
2008760,4.4043220000000005,2.8842475
1540851,4.468853,2.8718905
4338005,3.643544,3.5348172
7212163,4.079689,3.705597
7221180,1.1106130000000003,1.3781997
1510832,2.101559,1.4611747
7201188,3.519938,3.9405136
2002259,3.015257,3.5254908
9005288,7.4082680000000005,6.0183415
9012343,3.400211,3.0444298
1008149,2.862598,2.7556257
1531509,3.272286,2.9177938
9000268,6.316534999999999,5.0604925
1542143,3.507167,3.1296012
9003762,4.032143,3.599846
1541945,5.151481,3.8104792
9001875,3.160792,3.3133705
1534958,3.006869,3.48141
1519025,4.198207,3.5341368
1010046,5.595042,5.1341753
4119068,2.062371,1.1901163
1526482,0.11003499999999988,0.7536028
1009057,4.350956,4.1911364
1010464,6.486496000000001,5.733384
1542233,1.715161,3.0899136
1524665,3.479601,3.3394299
4031448,3.622005,3.642691
4001016,3.484064,2.9733763
1527166,2.41078,2.784158
1534703,4.333621,3.0218606
2017325,0.8156349999999999,0.85983706
7221253,1.9947700000000004,1.4166898
2008761,0.4519120000000001,1.0952653
1008276,1.148424,1.8721476
9004697,2.572886,3.4901056
1509528,0.415099,0.8393103
7011307,2.936274,2.5309463
9013159,0.513764,1.683196
1541138,1.8237879999999995,2.3228974
1008777,3.201259,2.8407335
4001165,3.289021,3.1582081
1525804,4.03468,3.1712153
2001131,1.539954,1.5056802
1534438,2.524651,2.859652
2003536,6.796373,4.250248
1520934,3.915672,2.9880915
8100983,2.181977,2.5683045
2011854,3.633943,3.4104233
1510205,2.726365,2.6191926
1523424,0.189024,1.1291528
1004020,4.53243,2.7732427
9009544,1.224824,0.7543041
1521171,1.2825860000000002,1.5102388
1536305,2.228082,2.0512815
1517735,3.612592,3.58186
1008074,0.272722,1.0112135
9009016,5.236878,3.0687194
4335613,1.6789070000000001,0.85057014
1529775,1.51962,2.1994317
4302973,3.326303,2.845373
1008464,1.017171,1.6616129
2105360,3.176511,2.8104305
2238469,3.298834,3.4828634
1531463,0.947482,0.5783738
4304174,2.454384,1.6938657
1521874,6.53438,6.53083
1524069,2.540056,2.4635673
1527684,3.748114,3.7602165
4326066,0.48785900000000026,0.7047082
1524054,3.58584,2.93555
4031375,7.107604,5.792267
9013933,1.780071,3.0766926
4121412,4.119496,3.1024384
1530581,2.987835,3.1170154
2310093,3.738283,3.4665368
1006039,3.352594,3.6693006
7222891,2.690537,2.7144637
9008729,3.097511,1.28279
2310393,2.311092,2.7538834
9006335,1.93644,2.8363342
1536073,3.164112,3.123984
2209032,5.701851,3.6069226
7023549,2.327821,2.261646
1536702,5.370616,4.0735364
1533193,1.7123280000000003,2.590361
9000051,3.402258,2.2117531
2106411,3.176526,3.0099251
1537392,3.469263,4.7748027
8100085,3.770489,2.7663093
1527496,4.495645,3.0854409
1510029,1.3124799999999999,1.3699127
1539344,1.690469,1.302453
1509699,2.545708,2.2214124
1534454,1.880478,2.2615101
7222712,1.4036369999999998,1.1198437
1538540,1.8446729999999998,1.7233427
4027812,2.736992,2.0090938
1537547,3.363205,3.0186615
1527692,2.849834,3.308083
2008467,3.153605,2.6114826
8104269,3.429925,4.1683307
1521180,3.179248,2.8583324
8100225,4.452292,2.7470858
1530144,3.038562,2.7782612
1008046,4.606033,3.9158533
2310346,5.700419,4.0599737
1528700,0.346964,0.57287323
4511758,4.805093,4.3179464
2004256,3.517189,2.35699
8103644,3.355377,3.5740347
1007043,1.743059,2.1921654
1509348,1.9857969999999998,2.0971954
1539878,3.71103,3.5850444
4326002,1.530141,0.8305608
1538039,2.287013,2.7160454
1509445,0.8709910000000001,0.815523
1000468,2.519931,4.6510296
2105392,0.9600020000000002,0.984446
9004355,1.676935,2.2968512
1514101,0.140545,1.2291543
2003571,3.2495540000000003,3.4552555
1510109,2.397937,3.27277
1010168,2.940348,2.19183
1527565,2.842563,2.6685436
1007256,4.137579,3.7787716
1521291,3.764064,4.0433555
1001221,2.938782,3.0346608
1527867,1.176844,2.785945
1534068,3.108285,2.6123426
4317141,2.138374,0.42674577
2003071,3.784199,2.6969514
1000414,0.730271,3.0397713
1526196,1.378865,1.4062328
8100727,3.259788,2.310218
1528864,3.686072,2.8306727
1537374,1.71995,1.8820771
7209411,2.859101,3.1822317
1541349,1.593691,1.7273693
1536617,4.083953,3.6046424
9009344,4.39081,3.6490915
1510249,3.547528,2.8479776
1524963,3.169685,2.6529284
4030899,2.248141,2.5796764
8104211,4.929333,3.185735
1538849,0.777327,2.2638297
2104022,2.821955,4.2286615
9006276,2.949342,3.4894977
1526728,2.115012,2.3201118
9000110,4.045786,4.916777
1010190,3.452851,3.7017272
4323349,2.647092,2.5120778
4319681,2.631099,1.7607769
1537266,1.905097,3.439702
1533111,6.556507,4.1315994
1510489,3.050077,2.4558554
4329225,2.288208,2.1710181
1011353,0.095286,0.89915925
2002664,2.191081,3.2731907
1531295,0.468139,1.1824698
2010992,3.965139,3.5859885
4031213,3.179814,3.1852298
2229736,4.483452,3.41119
2013696,4.186304,3.246335
9016702,3.727905,3.6328866
7209311,0.3509380000000002,0.65795785
4002404,1.282601,2.6104188
9001052,4.767754,3.7075605
4002305,3.204724,2.8059225
2102652,4.132786,3.0089555
1536638,2.587612,1.2638354
8100356,3.013082,2.6738763
8104512,2.093011,1.8405535
2008133,3.915729,3.6669593
1536100,3.847957,3.3190823
1534248,1.10919,3.032193
2008857,3.649077,3.2676542
1509412,0.7147069999999998,1.2008617
8103886,3.786666,4.3203583
4317124,4.132163,3.9607027
2002682,2.182335,2.9272432
1507756,2.940708,3.3092127
2012621,3.461911,2.8905838
1537257,2.1441790000000003,3.6396446
9004431,3.398127,2.5682807
1535651,3.100748,2.1065705
8101317,3.150998,2.6483498
2106259,2.895168,3.0455139
1526724,2.605309,2.2683976
2014790,0.4649190000000001,0.95642275
8103708,1.5482910000000003,2.2257762
7222531,1.355817,2.3360283
4338937,1.106423,0.95358026
2106672,3.29308,3.926319
4333283,2.684066,3.1696591
2007344,4.343371,3.6851614
1005006,2.10297,3.012032
1010912,5.171846,5.4589562
1001800,3.533356,2.7065158
4331714,4.22785,4.203475
1518606,3.555796,2.1460786
1011154,1.872658,1.459929
1523978,3.507274,3.174514
1522780,1.869682,2.4613783
1509316,2.957515,2.952707
2208447,2.068337,2.1202626
1527182,6.37021,5.2769833
1530127,2.669792,2.3641121
1509471,4.027926,3.6056595
4031571,2.382163,2.878995
1535596,1.562655,3.559999
1526138,2.881949,3.6138349
4318778,2.914869,2.336238
1509215,2.390096,2.6752076
1509349,2.036564,2.2037518
7222582,2.754476,3.3580108
1533749,2.314303,2.1778421
2012917,4.254534,3.0284228
1510228,0.10564700000000027,1.0731232
9011205,1.75531,3.3125768
1533290,3.09753,3.7761846
2201767,4.342828,3.612399
1011013,0.942185,2.1437154
2106834,0.970883,2.4016826
2009488,2.991431,3.6263478
2002409,3.688221,3.400449
1526416,2.516951,2.1725311
2218123,0.837689,1.0714017
8104015,1.5223750000000003,1.5137861
9015189,1.549273,2.6551929
4321397,3.216128,4.4091167
1010442,3.376175,2.7041159
9008986,1.33036,1.3487605
9007543,0.627156,1.4537596
9012062,3.076262,2.6597242
9006290,7.416533,5.2123194
4000521,2.213043,1.8005968
7221342,2.180119,2.10743
1528175,2.738694,2.046255
7222505,2.201578,1.8779832
4336342,3.54109,3.3165014
4337144,6.963348,5.569845
1537704,4.106921,4.248378
2215468,0.892198,0.71628094
2310996,2.698779,2.354258
4313464,2.242372,1.8466743
4342352,0.555895,2.7789302
4111404,2.770811,3.6121962
2101923,0.704067,3.504832
1001646,2.93206,3.3778949
1532058,3.198679,1.5674278
2003996,2.362117,1.5398848
2310988,3.27793,3.6510773
1001090,3.301963,2.0409062
1507762,7.416172,5.985512
1537402,4.036319,2.9982772
1005020,1.2473969999999999,3.2271867
1526213,1.729191,1.6947325
1522083,1.939064,2.9406452
9012835,3.015557,2.117401
2105351,2.2778259999999997,2.4061751
4336340,3.41796,2.760231
2106498,3.291447,2.3333063
4316718,2.40517,2.935229
1521533,1.441686,2.2026196
4001491,2.373916,2.2392879
4031568,5.466744,4.588337
1540929,6.259502,3.2722158
8101656,1.633703,1.8094735
1509160,2.1662359999999996,2.1577957
4031515,2.785163,2.5411081
1539411,3.115977,3.1558275
4310256,1.305034,1.6336681
1527531,2.791855,2.7505903
1536651,1.090071,1.0988915
1514225,3.203366,1.89109
1539109,0.492441,0.91000855
2012362,4.025217,3.0433416
1525239,2.349611,2.189408
4001782,2.08782,1.730518
2106925,1.6257370000000004,2.0662951
1004084,0.786542,1.9092197
2202360,3.321253,2.9160628
8103528,3.219226,3.783733
1530875,3.938162,2.9817572
7023152,5.464676000000001,4.887426
2105367,1.981923,2.4745352
9000602,3.558534,3.1414013
8101552,6.96428,3.8465579
1509472,4.247861,2.9467149
7221366,1.179475,1.7692237
1525280,2.912923,3.6199017
9009915,0.53363,1.2708945
2018868,3.0784260000000003,2.8856225
1540065,3.841687,2.7629147
1536667,3.590975,2.8121867
1010327,5.25389,4.154065
1509873,1.404802,1.3757102
8104066,2.690795,2.222972
4323896,2.737967,1.3710238
4001494,2.510693,2.4849606
1534479,3.50702,3.413587
1524841,0.80078,2.0181932
1534338,6.923513,5.505759
1541013,3.49165,3.7613978
1538046,2.451962,3.3462248
1530126,1.7535489999999996,1.2670516
2002504,4.216907,1.9798824
1523050,0.219004,0.7799115
9013460,3.087123,3.4641075
2016441,2.502132,3.126346
2106375,2.807009,3.5953999
1511477,0.706402,1.3772336
1001287,1.789779,1.2976786
9009096,0.571564,1.3004903
2017267,4.028371,3.1074176
1526022,2.493201,3.1673512
1527505,2.807851,3.4655347
1521219,1.305908,1.4588385
1541167,3.227556,3.1626573
1000062,2.285662,2.9198773
4030878,4.0208,3.719198
8104384,1.490578,1.7151858
1011150,0.28903,2.0665758
1525202,2.480195,1.5547268
1533601,1.785025,1.7933856
1509246,1.484521,2.345469
9008281,4.604647,3.3218098
4321679,3.774883,2.8222582
4314681,2.064662,1.9447486
1526223,3.3697190000000004,2.9495015
1522060,3.735462,3.6290379
4001280,1.883213,2.0348437
1510813,2.7152689999999997,2.391646
4330682,1.09803,2.5679243
1520913,0.745475,0.98119634
2018695,0.847235,3.0006833
1536182,3.0917860000000004,2.1135118
1509489,2.7159880000000003,2.7067428
1523213,2.6933680000000004,2.126331
1533512,2.7977770000000004,2.546631
1539131,1.827933,1.7064968
1010260,3.812865,3.4017808
6000577,4.037229,3.8912861
1005050,0.665788,2.0576243
9012515,2.938247,4.6153607
1520546,0.980361,1.5322592
7117939,4.014471,3.3994646
1510369,3.632215,2.5786414
1010114,4.77055,4.1764026
1010122,1.8545660000000002,3.5214128
9011700,1.808148,2.2387471
1000373,3.15517,3.2527387
4336326,2.082983,1.4215426
2020359,3.766462,3.1991007
1521904,1.6288930000000001,0.7894467
1008509,3.760446,3.7555315
1539742,3.656035,2.6158557
7222697,2.725726,2.247075
1010386,2.279417,5.747623
4330304,2.969371,3.8406618
1510715,3.372639,4.216177
2015315,3.8558079999999997,3.2637737
9014695,3.969478,3.5967875
9011189,4.645248,3.8671548
1526544,3.457332,3.408247
1509700,3.031638,3.1273036
4333753,1.899661,2.358787
7037272,2.87877,2.5039542
4300590,2.603566,2.9556959
1537377,1.382639,0.6131772
1509157,3.3290719999999996,2.528673
1539802,2.354841,2.2434373
1539433,3.17407,1.0368207
1534442,0.74224,2.261466
1011195,3.550781,3.2187834
1544344,3.979219,3.7137604
4030153,3.625688,3.3850994
1537833,0.35731,0.6237954
4124639,4.838347,3.455237
1542232,3.239767,3.1029162
1533443,3.055014,3.6274142
1010187,3.444045,3.3338115
2106262,3.270677,3.316694
2100984,5.349953,4.38435
2104025,5.340545,5.9171243
1537419,3.161647,2.6245232
2010608,3.551723,2.8631833
4318769,3.084558,2.7221797
8101055,2.601332,3.3415036
1539834,1.547719,2.5559938
2212723,4.150241,3.543378
1510553,1.8160649999999998,2.6446772
1529601,2.096706,2.397822
4336114,1.310648,3.501299
1532516,4.730475,4.6220326
2107209,0.6681920000000003,0.7248387
2206577,3.292707,2.9194698
9008622,3.149353,4.6830826
1000141,3.780842,2.5662355
2106322,4.385596,3.4701881
1539115,3.312479,3.4287372
1526462,3.016055,2.9675455
1539931,4.370724,2.9664679
9011458,5.970039,4.756364
1539682,3.069426,3.7251377
2232985,2.758778,3.3345897
1008461,1.412092,1.697485
1542205,1.222086,1.0622311
1000022,3.5106029999999997,2.961631
2010257,4.24413,4.066619
1529564,4.02996,4.065527
2020520,3.777146,3.1660805
4107934,3.462042,3.5395913
7222775,4.55563,2.538166
8104065,3.009277,2.195558
1010469,3.594572,3.362482
2107195,3.119265,3.1017509
2107163,0.914146,2.1743617
7222777,2.9031219999999998,5.094721
7117488,1.765901,2.3847926
1526570,1.831357,3.6790354
9009778,3.255704,2.8701854
8104234,3.631367,3.0230355
2100906,4.10367,3.25844
1530845,1.892534,2.3647356
1534597,3.196397,3.3492222
4000567,1.4581,1.2000567
8103993,1.2861509999999994,1.9535203
9008846,2.428519,1.8922765
1511323,1.650128,2.2902153
8103829,5.609522,5.238039
9010745,2.302291,3.3683066
1510283,1.704513,1.66083
1530777,1.393021,1.2810571
2238576,0.994289,1.0753062
1526807,2.569273,2.8064508
1010033,1.340796000000001,1.5266262
1525157,1.9899689999999999,3.1567578
4343161,3.356874,2.466969
4030177,1.874327,2.0242336
2310225,0.228864,0.6521988
2107408,4.414219,3.5621197
9009268,2.2332989999999997,2.4141102
2105379,0.6717209999999998,0.7956087
2227193,4.555531,2.9178998
1539581,1.361874,1.3709319
8101140,2.031145,1.9263198
9008847,0.407301,1.2165102
1537922,0.102215,1.7746327
2104952,2.900208,2.4575489
1540121,2.59211,1.2009547
1537227,1.375046,1.7231525
1521728,2.579238,2.7771254
2001367,1.685757,1.500349
1528008,1.895897,2.345995
1005019,1.715306,2.6590075
1510606,1.838488,1.4113412
2107118,3.911401,3.6028647
1527259,2.524075,2.777364
2020356,5.7457080000000005,6.241086
1538874,1.454051,1.3336124
7038847,2.142119,2.0592155
4101532,2.650871,2.5054998
7222854,2.470698,1.9126133
1533985,1.272268,1.1643668
1522145,2.910867,3.4612656
1533757,0.749221,0.65488344
1542227,2.948468,1.5988277
9000194,2.883884,3.1176076
1535633,2.664131,2.858651
1527658,1.105272,1.0856892
1532334,3.000441,3.2303314
1011293,4.167026,3.8694537
1509506,1.161688,1.5187312
1508502,3.193232,2.859069
1529834,3.567555,3.2886283
1539893,3.616848,2.3031106
9015045,7.275985,3.4011645
4338416,3.042019,2.4304657
1525490,0.154795,1.3391656
1509285,2.764934,1.8389862
2006515,3.18974,3.7168128
1534177,3.780097,3.1325135
1008470,0.584107,1.1717808
1528638,2.501739,1.7363486
1536798,2.18695,2.9563503
