id,actval,predval
7001696,3.03254,2.9449315
7212164,3.42029,3.1768315
1010486,1.121675,1.0343428
1509687,1.585619,1.8490138
1509689,2.102152,2.1393554
1509691,1.145458,0.71797734
1509692,1.776609,1.5815568
1509693,3.5437,2.9774253
1509695,2.182569,2.242021
1509697,3.109046,2.8644285
7209359,1.84802,2.1815255
1509701,2.269231,2.466516
4027814,2.678355,2.2329543
1509702,4.033985,3.3944216
2220098,3.04552,2.7050922
4027815,2.614495,2.4475
1509707,1.640306,1.471159
1509708,1.677959,1.7146931
1509710,2.04097,1.9153411
4329108,0.245883,0.6429557
1509712,2.131638,2.0345204
2230972,0.180829,0.3721075
9007500,2.5301169999999997,2.390593
1011161,1.9538949999999997,2.0904057
1509825,1.3277520000000003,1.6812345
8103405,1.4330439999999998,1.4770633
7209371,1.8154789999999998,1.7514807
1509884,0.8922460000000001,0.61382437
1509890,0.6295589999999995,0.545982
1509894,2.194885,2.1015446
7110523,3.528516,3.035469
4124085,2.263035,2.1825244
2013107,3.439095,3.1963055
2020338,3.900177,3.6371088
1509993,1.3764939999999997,1.3759433
1509996,1.024015,0.9269045
9012598,1.0220600000000006,1.3460569
1510004,0.84505,0.9592135
4117414,3.915562,3.5255275
4331408,2.302602,2.542841
1510005,0.488279,0.72086316
1509940,0.9147989999999995,0.8447032
1510007,1.5182879999999992,1.5143173
1510008,1.6699960000000003,1.6922529
7109277,2.2778039999999997,2.1617928
8103421,0.756635,0.7256394
8103422,0.886081,1.0292535
1510015,2.837173,2.7263994
1510016,3.194718,2.9568167
7209377,2.669727,1.7823203
7209378,1.841594,1.7327607
1510018,2.461094,2.4909286
7109279,1.719867,1.7011749
1510019,3.565115,3.5036216
7209379,1.799447,1.8196733
1510020,1.897288,1.9877725
8103184,1.273395,1.2616918
4331410,1.425984,1.4459448
1510030,0.460209,0.7470731
1510031,1.085343,1.1748836
1510034,1.213491,1.3195511
1510035,0.841507,0.8071825
1510038,0.953419,0.7655122
1510039,1.6334349999999995,1.5627608
1011162,1.7169230000000004,1.573734
1509883,0.6850710000000002,0.7835042
2105366,2.143973,2.005425
1509889,1.806865,1.948538
2105371,2.7944859999999996,2.4403055
8100498,0.954294,0.89994156
8103407,1.923583,1.8825703
8103408,2.328891,2.3197346
1509910,2.390619,2.1845798
1509917,2.535568,2.4879444
1509918,0.5303400000000003,0.62339425
1509919,0.56511,0.78005886
1509922,1.6710920000000002,1.4862673
1509923,1.033536,0.942831
8103411,0.698811,1.1574988
2105377,1.332624,1.4132248
2002207,1.03198,1.1344714
1509969,1.687763,1.8599949
1509989,0.757444,0.6281477
1540257,2.153336,2.0329745
2220995,4.00795,4.003077
4302558,1.132928,1.4037216
1533306,3.8889739999999997,4.394391
2002468,3.35289,3.1687436
8103897,3.5650779999999997,3.5375185
1535034,3.758032,3.7215748
1534911,2.865216,2.8055224
4002369,3.959969,3.9335148
4103367,1.516246,1.232039
4103366,1.133175,1.027128
7023153,6.234452,6.494883
1535698,5.270942,5.157064
7222587,2.706231,2.6018689
4322712,3.820556,3.5933447
1534969,3.1551310000000004,2.8836966
4104920,1.229167,1.7244219
9009497,7.135643,7.192212
7023154,6.964871,7.1075816
1535669,6.728762,6.640708
4322713,4.527765,4.193264
7221347,2.883206,2.9605334
2106066,2.987178,2.8521764
1535955,4.57866,4.7349
8104499,2.921594,2.6891675
8104453,1.0442270000000002,1.0603707
1537362,3.355023,3.3968878
1531583,3.4235510000000007,3.6581438
1542201,3.038984,2.8582797
1542202,2.083205,2.1084135
1542203,1.8808039999999995,2.1124735
1531353,5.312943,5.539459
2101477,3.615348,3.226441
4343801,3.579317,3.928887
1533931,3.9877380000000002,4.0429735
2107112,4.540174,4.4696407
7222720,2.916677,2.7995489
1534966,2.587967,2.5435393
8103896,1.28874,1.3588223
8103924,0.5192579999999998,0.44567168
4321119,3.1307830000000005,3.1122675
1523095,5.959914,5.8641405
8103898,2.2110550000000004,2.258226
8104431,4.251224000000001,3.797812
8104498,3.413674,3.3360353
8104497,2.8526619999999996,2.8906488
1523383,0.22608100000000064,0.5367148
7223713,3.34681,3.333833
1544552,4.895862,4.982154
9002425,5.082682,4.47614
1544388,2.290613,2.063001
1528186,3.744152,3.6340399
8104411,0.7727759999999999,1.1139536
1010152,1.875019,2.0261686
7221238,1.081251,1.3101337
1518076,1.9569699999999999,1.6713568
1521340,6.3308729999999995,6.622695
1532737,0.03276500000000038,0.6291641
1536649,2.182369,1.8676004
1535640,2.869409,2.7065387
4030910,2.520752,2.5449061
4344288,3.470158,3.2878888
9001744,7.005287,7.0918374
4321677,3.3791630000000006,3.5635605
1537364,3.857439,3.3831973
1537367,2.953237,2.7986608
1537370,2.336457,2.295785
1527726,3.244535,3.1487951
1540982,1.134931,1.0743994
2005761,1.011507,1.015732
1537365,3.1304770000000004,2.8632412
1537368,2.291032,2.406206
1537371,1.7462559999999998,1.5872318
4002418,6.710443,6.459155
1200005,6.283692,6.2045207
1000442,6.677213,6.580742
2206495,4.320189,4.245219
2310489,3.3952710000000006,3.3331
2310488,2.77101,2.9032123
1537366,3.1834370000000005,3.2178922
1537369,2.371072,2.3546743
1530211,2.393165,2.1639123
7223680,2.693465,2.7624226
1522870,0.090643,0.55601764
7015593,3.379133,3.3012276
1520771,3.810564,3.5525265
1540874,2.157612,2.196506
2310454,4.086174,4.262064
2311038,0.153668,0.33607888
1536209,0.352107,0.35132515
1540909,1.685786,1.3757931
9008833,1.859541,1.7436364
9012370,2.883472,2.9432063
1010147,2.118892,2.2796297
2207454,3.278315,3.0359612
2012680,5.471742,5.1938047
2212401,3.664036,3.3827753
2219454,3.956969,3.6029034
1529749,4.024344,3.467279
1005008,1.6539440000000005,1.4699602
7222182,0.104953,0.46800554
1001161,1.8463699999999998,2.246524
1529907,3.39319,3.4900894
1001625,2.354521,2.1990159
1538492,3.217653,2.9341893
1538491,2.971939,2.5629086
2106058,3.02921,2.5851743
1521861,3.153991,3.0039048
1538500,4.752707,4.3305078
1534824,2.089296,2.1721022
4317526,4.887025,4.2141304
1535158,2.661599,2.825002
9000133,1.673282,1.8171426
1536475,1.862228,1.7900615
1535148,4.765879,4.6020126
9008184,1.714117,1.5451015
2217766,0.578579,0.8447129
1011011,0.9561779999999995,1.4222171
4304542,4.195956000000001,3.9341056
2015402,2.738961,2.256362
4334443,4.416602,4.4359803
2106318,2.455939,2.358944
4344495,2.266305,2.2398243
4343792,2.38596,2.12575
4319840,4.679532,4.363159
1544550,3.9592169999999998,3.529696
4000487,3.063724,3.0705595
9008845,0.954898,1.1310778
1524563,2.235262,1.9070632
9009977,4.302123,4.12654
2015029,3.797713,3.361685
9008259,2.2707,2.0350745
9010638,2.083132,1.5738815
9008097,2.839706,2.868679
7222734,1.230282,1.2671843
2004378,3.802726,3.8393977
7222740,5.111795,4.862398
4511752,4.936528,4.470426
1540955,2.281769,2.00568
1008518,0.698388,0.77263427
7221178,1.165429,1.280119
8104478,1.510451,1.2538261
1536467,1.844395,1.7417605
1536479,1.884719,1.8034722
1527913,0.024186,0.19959974
4321149,0.5213580000000002,0.67198294
9008949,0.937447,0.9791653
2014117,3.557202,3.370116
1527734,3.650342,2.9606757
2014783,3.794632,3.515409
2310602,4.770447,4.4611063
1528403,4.582654,4.474065
1521050,3.08145,2.9317274
4102048,0.458831,0.73428786
4102046,0.7827379999999997,0.846164
2007413,3.22555,2.683457
8103917,1.67274,1.3784486
1534140,1.603509,1.423393
2008571,3.775365,3.4218874
1534962,3.684046,3.225623
2310624,4.650301,4.4103146
2107325,2.01196,1.6585891
4102047,1.707473,1.9349099
8104016,1.5158889999999998,1.2862123
8104423,1.660269,1.321053
1008538,0.724681,0.73857725
2107172,3.3989299999999996,2.808542
1536471,1.868271,1.7537693
9012344,3.8068000000000004,3.5912461
7222735,1.133376,1.1499269
1540956,2.328908,2.413475
4102868,2.354422,2.281848
9004630,2.500306,2.5959957
9011432,1.768125,2.0362897
9001566,2.283306,1.967249
1527527,1.2319390000000001,1.409648
4340531,1.048958,1.4318459
8103899,1.940265,1.6491671
1536732,0.863521,1.0453305
2002702,3.867966,3.2999635
4316405,1.6732829999999996,1.3968511
2101579,0.5803659999999997,0.95321125
1007068,3.941445,3.586327
7221354,0.7690459999999999,0.78721684
4326005,0.9879520000000002,0.90491784
1518077,1.546646,1.7816412
4315625,1.148498,1.0781941
9016707,5.805314999999999,5.3065596
7221220,0.8972359999999999,0.80021363
9009707,3.911251,3.466586
7221199,1.907953,1.8058527
9015786,4.180304,3.9992692
4341479,2.166467,2.2132945
4340339,1.2503669999999998,1.3260634
1008853,1.272741,1.297807
4326004,1.185787,0.9734408
2200093,3.259892,3.5800424
1538497,2.3154630000000003,2.5495143
9009908,0.403039,0.81546694
2002646,3.617001,3.4618034
4313308,1.336254,1.3880575
1008523,1.796147,1.6331776
1008524,1.4704019999999998,1.6961269
1008879,0.847803,0.87515
9009565,3.429871,3.2691724
4505378,3.5369669999999998,3.2957191
9007628,3.432241,3.2519822
9000987,3.3467530000000005,3.5249114
2002789,3.4758449999999996,3.1297796
4343726,3.508925,2.8726726
9009411,1.620818,1.4756416
9011521,3.764154,3.5767288
2005529,4.514588,4.024482
8104469,1.616427,1.4488442
8104487,1.468483,1.578362
8104470,1.446988,1.3924268
1008520,1.496755,1.4578215
2310650,0.8350529999999998,1.0120112
4513362,5.237202,5.191954
8103860,1.272145,1.431273
9009907,1.440193,1.3393652
8104514,1.36591,1.3939263
8102969,1.3376020000000002,1.3451219
2010610,1.015029,1.0667431
1011347,2.065047,1.8015368
2104871,3.145057,3.2486787
2001930,3.356744,3.224022
2104873,3.802765,3.5093415
