id,actval,predval
9009799,3.143587,3.0980148
8103535,1.528001,2.1455348
4001988,3.325246,2.8409233
7019641,4.84814,3.0476613
2107252,1.875982,1.7446208
1011028,2.580037,2.7472293
8103868,2.7659589999999996,2.0670574
2208295,3.09748,3.1790185
1532033,3.085033,2.6621113
1526989,4.935206999999999,3.4370327
1535097,0.73207,2.1886897
1530124,1.965392,1.4347464
2217426,4.253607,3.5158527
1534574,3.11119,2.1343956
1541726,1.973924,2.867313
1533300,1.976276,1.4827012
1526544,3.457332,2.5057166
2105662,3.697005,2.7652209
9012754,4.910965,2.5111113
9011213,1.766267,1.6419575
4031802,4.098589,3.5865974
2228075,3.558443,3.5978014
2106672,3.29308,3.0054965
1524748,2.935484,2.9433832
1531756,3.332522,3.337779
1536706,3.883864,3.6065297
4030609,3.562276,1.7707442
1534815,4.526052,3.7713995
1509694,3.122742,2.6860507
2002622,3.221713,4.000636
2212578,3.005685,2.6088912
9004833,2.235412,2.5679135
2310623,3.653348,3.1140575
4000938,2.427155,2.2957385
2020349,3.316706,3.3749552
2002672,1.27879,2.7010412
9014492,1.881988,3.1856596
2002542,2.705537,2.262134
1511200,3.497763,2.2012987
2002176,3.944477,2.795948
2020348,2.032845,1.6865797
7209503,3.556534,2.5266547
1511245,2.82153,1.4959915
8100497,3.153892,4.0593433
2001131,1.539954,1.6974689
1529756,0.135153,4.3929806
1541753,3.794459,2.9955368
8101225,1.698735,2.769862
4000658,0.6136,0.7433915
7222172,3.431421,2.428394
1530204,2.970735,3.1071863
1009060,0.781563,3.9126468
2103585,3.621623,3.0465636
7209414,0.09462700000000002,0.34690988
1521791,0.718741,3.7773447
1537372,3.11664,1.9127223
1528493,0.020503,2.1647549
7221254,1.532692,3.8859687
7222646,2.571178,2.307663
1537275,3.35408,3.4702544
2208748,4.488681,2.021893
7221239,1.076758,0.9497417
4300059,0.718782,1.343229
8101135,2.729075,2.6041837
2107529,2.584444,1.614918
1539654,3.15499,2.6259832
1535637,2.644415,2.6328487
7221361,0.25871,2.498921
1534837,2.106312,1.999269
1010583,4.011889,3.8230906
1004051,2.841183,3.2766857
1521924,1.40518,1.8295075
4310931,2.601336,2.6847692
8101552,6.96428,4.0029287
1528814,2.906471,2.258082
8103400,3.15123,2.5317404
1535007,0.616764,2.1426725
1004081,3.711241,3.4920502
4322507,3.268796,3.8011742
4320923,3.474641,3.515443
4319839,4.836491,2.9193687
2001087,4.102127,4.0674024
1528803,3.458665,3.0473075
1532925,1.828321,1.6348041
2002204,4.431132,3.7331414
1528827,3.5671559999999998,2.121529
4306710,0.13624100000000006,3.1618779
1509504,1.378546,1.8376764
2212471,6.661529,3.8902073
9011252,1.393288,1.3039539
1531870,0.651829,1.1362476
9000100,4.471867,3.327578
4333713,3.958628,3.8519797
1536153,5.7579899999999995,2.8383536
1528200,0.441863,1.6193306
1010186,3.308901,2.5460687
1534319,1.953901,2.3150358
9008353,0.119066,1.1776693
7004910,6.990122,1.4889684
